applicant_id,gender,married,dependents,education,self_employed,applicant_income,coapplicant_income,loan_amount,loan_amount_term,credit_history,property_area,loan_status
1838,Male,No,1,Graduate,Yes,9268,8250,287,300,1,Rural,Approved
1839,Female,No,0,Graduate,Yes,9731,868,444,240,0,Rural,Approved
1840,Male,No,1,Not Graduate,No,2092,205,387,240,0,Rural,Rejected
1841,Female,No,2,Not Graduate,No,13114,3480,456,300,1,Urban,Approved
1842,Female,No,1,Not Graduate,Yes,6532,6809,190,300,1,Semiurban,Approved
1843,Male,No,1,Not Graduate,No,2025,4086,308,180,1,Rural,Approved
1844,Male,No,2,Graduate,No,9448,9419,474,360,1,Urban,Approved
1845,Female,No,1,Not Graduate,No,11965,9047,387,120,1,Urban,Approved
1846,Female,No,3,Not Graduate,No,5871,6942,60,120,1,Semiurban,Approved
1847,Female,Yes,0,Graduate,Yes,2093,476,174,300,1,Urban,Approved
1848,Male,Yes,1,Not Graduate,Yes,13195,7600,406,240,0,Urban,Approved
1849,Male,Yes,2,Graduate,No,11395,1270,227,360,1,Urban,Approved
1850,Male,Yes,2,Graduate,No,12449,3258,265,360,1,Rural,Approved
1851,Male,Yes,0,Graduate,No,13624,8689,454,360,0,Urban,Rejected
1852,Female,Yes,1,Not Graduate,Yes,6334,7925,329,240,1,Semiurban,Approved
1853,Female,No,1,Not Graduate,No,4048,8383,96,300,1,Semiurban,Approved
1854,Female,No,1,Graduate,No,4477,1833,76,120,0,Semiurban,Approved
1855,Female,No,3,Not Graduate,Yes,11279,4720,231,180,0,Urban,Approved
1856,Male,No,0,Not Graduate,No,7591,8822,65,120,0,Urban,Rejected
1857,Female,No,0,Not Graduate,No,12324,8992,377,120,0,Rural,Approved
1858,Female,No,1,Graduate,Yes,8684,3994,228,300,1,Rural,Approved
1859,Male,Yes,3,Graduate,Yes,11762,1645,447,300,1,Rural,Approved
1860,Male,No,1,Not Graduate,No,6043,6703,204,300,1,Urban,Approved
1861,Female,No,1,Graduate,Yes,7503,2848,289,360,1,Semiurban,Approved
1862,Male,No,1,Not Graduate,No,14462,5063,367,120,0,Rural,Rejected
1863,Male,No,3,Graduate,No,10202,4616,348,120,1,Rural,Approved
1864,Male,Yes,1,Not Graduate,No,8697,1925,123,120,1,Semiurban,Approved
1865,Female,Yes,1,Graduate,No,6274,9543,215,360,0,Semiurban,Approved
1866,Female,No,0,Not Graduate,No,5709,3150,163,300,1,Rural,Approved
1867,Female,Yes,3,Graduate,Yes,3169,1969,431,360,0,Urban,Approved
1868,Male,No,3,Not Graduate,Yes,5695,4790,267,180,1,Rural,Approved
1869,Female,No,2,Graduate,Yes,14447,6608,51,120,0,Rural,Rejected
1870,Female,Yes,3,Not Graduate,Yes,10218,4014,110,180,1,Semiurban,Approved
1871,Female,No,0,Graduate,No,13407,534,63,180,0,Semiurban,Rejected
1872,Male,No,3,Graduate,No,2760,635,165,240,1,Urban,Rejected
1873,Female,Yes,1,Graduate,Yes,3905,8464,313,120,1,Urban,Approved
1874,Male,No,1,Not Graduate,Yes,8691,5611,160,360,1,Semiurban,Approved
1875,Male,Yes,3,Graduate,No,14663,7544,208,300,1,Urban,Approved
1876,Female,Yes,2,Graduate,No,10359,5934,419,120,1,Semiurban,Approved
1877,Female,Yes,1,Graduate,No,14709,1637,331,300,0,Urban,Rejected
1878,Female,Yes,2,Graduate,Yes,3483,1656,412,240,0,Urban,Rejected
1879,Female,No,3,Not Graduate,Yes,5798,4118,62,240,0,Rural,Rejected
1880,Female,No,1,Not Graduate,Yes,11686,9287,253,300,0,Urban,Rejected
1881,Female,No,2,Not Graduate,Yes,11056,2560,61,240,0,Semiurban,Approved
1882,Female,Yes,0,Not Graduate,No,3105,6149,84,300,1,Semiurban,Approved
1883,Male,No,0,Not Graduate,No,7958,2607,199,120,1,Rural,Approved
1884,Male,No,0,Graduate,Yes,11068,8603,338,120,1,Semiurban,Approved
1885,Male,No,1,Not Graduate,Yes,3453,4943,281,240,0,Semiurban,Approved
1886,Female,Yes,0,Not Graduate,No,5324,1513,386,300,1,Urban,Approved
1887,Female,Yes,3,Graduate,No,14548,6049,333,360,1,Urban,Approved
1888,Male,No,2,Not Graduate,Yes,2810,4785,296,180,0,Urban,Approved
1889,Male,No,3,Graduate,Yes,13892,7539,423,120,0,Urban,Rejected
1890,Female,No,0,Graduate,No,7464,5414,209,180,0,Rural,Rejected
1891,Female,No,3,Not Graduate,Yes,13696,1494,298,240,1,Semiurban,Approved
1892,Female,No,1,Graduate,Yes,6015,3718,492,180,1,Urban,Approved
1893,Male,No,0,Graduate,Yes,6887,6366,262,120,0,Rural,Approved
1894,Female,No,3,Not Graduate,No,4263,2057,57,180,0,Urban,Rejected
1895,Female,No,1,Graduate,Yes,14323,2471,386,240,0,Urban,Approved
1896,Female,No,1,Graduate,Yes,14953,9476,296,240,0,Urban,Approved
1897,Female,No,1,Not Graduate,Yes,13862,9264,142,360,0,Urban,Rejected
1898,Male,No,3,Not Graduate,Yes,12245,1720,159,360,0,Urban,Approved
1899,Female,Yes,1,Graduate,No,13174,7323,284,360,0,Urban,Rejected
1900,Male,Yes,1,Graduate,No,11019,6783,223,240,0,Urban,Approved
1901,Female,Yes,2,Graduate,Yes,4265,4750,317,180,0,Rural,Rejected
1902,Female,Yes,0,Not Graduate,No,9580,9872,366,120,0,Rural,Approved
1903,Female,Yes,1,Not Graduate,Yes,11165,6118,308,300,0,Urban,Approved
1904,Female,No,1,Graduate,Yes,6253,8468,466,360,1,Semiurban,Approved
1905,Female,No,2,Not Graduate,No,3512,8029,149,180,1,Semiurban,Approved
1906,Male,No,2,Graduate,Yes,7694,2519,383,300,1,Semiurban,Approved
1907,Male,Yes,1,Not Graduate,No,2495,7736,399,360,0,Urban,Rejected
1908,Male,Yes,2,Not Graduate,Yes,3187,5544,465,180,1,Rural,Approved
1909,Male,Yes,1,Not Graduate,Yes,13420,980,280,360,0,Semiurban,Rejected
1910,Male,Yes,0,Graduate,No,7920,5640,386,240,0,Rural,Rejected
1911,Male,Yes,1,Not Graduate,No,4411,656,484,240,1,Rural,Approved
1912,Female,No,3,Graduate,No,1750,852,211,300,1,Rural,Rejected
1913,Male,No,0,Not Graduate,No,13681,8299,361,240,1,Urban,Approved
1914,Female,Yes,1,Graduate,No,8501,2242,313,180,1,Urban,Approved
1915,Male,No,0,Not Graduate,No,11961,885,298,360,0,Urban,Rejected
1916,Female,No,2,Not Graduate,Yes,6789,3578,136,120,0,Urban,Rejected
1917,Male,No,3,Not Graduate,Yes,13254,5172,451,300,0,Semiurban,Rejected
1918,Female,Yes,3,Graduate,Yes,5905,9916,214,360,0,Semiurban,Rejected
1919,Female,Yes,2,Graduate,No,9502,7271,158,180,1,Rural,Approved
1920,Male,No,3,Graduate,Yes,13625,9162,70,240,0,Urban,Rejected
1921,Female,Yes,2,Graduate,No,10542,7288,177,360,0,Rural,Rejected
1922,Female,Yes,2,Graduate,Yes,8532,5301,441,240,0,Urban,Rejected
1923,Female,Yes,3,Graduate,No,14755,8095,153,240,1,Semiurban,Approved
1924,Male,Yes,0,Not Graduate,Yes,5611,1523,314,180,1,Rural,Approved
1925,Female,No,1,Graduate,Yes,12844,4745,450,240,1,Semiurban,Approved
1926,Female,No,3,Graduate,Yes,12479,6731,239,240,1,Rural,Approved
1927,Female,Yes,2,Not Graduate,Yes,6202,4685,426,240,0,Semiurban,Approved
1928,Female,Yes,1,Not Graduate,Yes,3414,9526,311,240,1,Rural,Approved
1929,Female,No,2,Not Graduate,Yes,13546,5016,273,120,1,Rural,Approved
1930,Male,No,2,Not Graduate,No,4164,5402,60,300,0,Semiurban,Approved
1931,Female,Yes,2,Graduate,Yes,2108,7799,397,120,0,Rural,Approved
1932,Female,Yes,3,Graduate,No,8453,3007,417,180,0,Semiurban,Approved
1933,Male,Yes,1,Not Graduate,Yes,12088,9312,305,300,0,Urban,Approved
1934,Male,No,3,Not Graduate,Yes,8641,1610,459,360,0,Semiurban,Rejected
1935,Female,Yes,2,Not Graduate,No,14408,8457,62,240,1,Rural,Approved
1936,Male,No,0,Graduate,No,13749,7742,415,120,1,Rural,Approved
1937,Female,No,1,Graduate,Yes,8944,711,187,240,1,Rural,Approved
1938,Female,No,0,Graduate,No,14264,1701,108,120,1,Rural,Approved
1939,Male,No,2,Not Graduate,Yes,5050,3511,296,360,1,Rural,Approved
1940,Male,Yes,3,Graduate,No,4151,2099,346,360,1,Semiurban,Approved
1941,Female,Yes,1,Graduate,No,6295,1132,129,300,0,Semiurban,Rejected
1942,Male,No,3,Not Graduate,No,14988,1321,289,360,1,Semiurban,Approved
1943,Male,Yes,0,Not Graduate,No,4328,5250,62,300,1,Rural,Approved
1944,Female,No,0,Graduate,No,3559,1808,410,120,0,Rural,Rejected
1945,Female,No,3,Not Graduate,Yes,8848,37,147,240,1,Rural,Approved
1946,Male,Yes,3,Graduate,No,13638,8097,327,300,1,Semiurban,Approved
1947,Male,No,0,Graduate,Yes,1997,8373,467,240,0,Semiurban,Approved
1948,Male,Yes,2,Graduate,No,6032,1873,433,120,1,Semiurban,Approved
1949,Male,Yes,0,Graduate,Yes,9063,279,53,180,1,Semiurban,Approved
1950,Female,No,3,Not Graduate,Yes,14622,6214,223,360,0,Semiurban,Rejected
1951,Female,Yes,3,Not Graduate,No,13607,5421,55,180,0,Rural,Approved
1952,Female,Yes,1,Not Graduate,Yes,7623,1878,252,300,1,Semiurban,Approved
1953,Male,Yes,1,Not Graduate,No,10751,5469,241,120,0,Rural,Rejected
1954,Female,No,2,Graduate,Yes,8049,266,321,240,1,Semiurban,Approved
1955,Male,Yes,2,Not Graduate,No,10453,6047,259,360,1,Urban,Approved
1956,Male,No,1,Not Graduate,No,1624,5429,286,360,1,Semiurban,Rejected
1957,Female,Yes,3,Not Graduate,Yes,7960,4333,459,240,0,Semiurban,Approved
1958,Male,Yes,0,Graduate,No,11257,4744,326,240,0,Rural,Rejected
1959,Male,Yes,0,Graduate,Yes,6683,4376,187,300,0,Semiurban,Approved
1960,Female,Yes,2,Not Graduate,Yes,9365,5503,261,120,1,Semiurban,Approved
1961,Female,Yes,1,Not Graduate,Yes,6633,5262,111,120,1,Semiurban,Approved
1962,Male,No,0,Graduate,No,9791,8368,101,180,0,Urban,Rejected
1963,Male,Yes,3,Not Graduate,No,7185,2920,321,120,0,Urban,Approved
1964,Female,No,1,Graduate,Yes,14473,6879,208,120,0,Urban,Approved
1965,Male,No,2,Not Graduate,No,12697,7793,492,120,1,Rural,Approved
1966,Male,No,3,Not Graduate,No,3664,8469,321,120,1,Urban,Approved
1967,Male,Yes,1,Not Graduate,Yes,12873,7770,152,180,0,Rural,Approved
1968,Female,No,2,Graduate,No,12066,450,387,240,1,Rural,Approved
1969,Male,Yes,1,Not Graduate,No,3057,8837,52,300,0,Rural,Rejected
1970,Male,No,3,Not Graduate,No,2707,9075,284,120,1,Rural,Approved
1971,Male,Yes,2,Graduate,Yes,8359,646,475,120,1,Urban,Approved
1972,Female,Yes,1,Graduate,No,14209,9424,417,240,0,Rural,Rejected
1973,Female,Yes,3,Graduate,No,1885,6796,136,300,1,Rural,Rejected
1974,Male,Yes,3,Graduate,No,10494,6353,181,300,1,Semiurban,Approved
1975,Male,Yes,2,Not Graduate,No,12135,3382,497,360,0,Rural,Rejected
1976,Female,Yes,2,Graduate,Yes,2825,2632,53,120,0,Rural,Rejected
1977,Male,Yes,0,Graduate,No,5136,1207,255,300,1,Semiurban,Approved
1978,Female,No,1,Not Graduate,Yes,1696,8378,165,180,0,Urban,Approved
1979,Female,Yes,1,Not Graduate,No,3601,82,236,360,1,Semiurban,Approved
1980,Female,Yes,3,Not Graduate,Yes,6040,1843,307,240,0,Semiurban,Approved
1981,Male,No,0,Not Graduate,Yes,10713,9086,107,120,0,Urban,Rejected
1982,Female,Yes,1,Not Graduate,No,8940,7119,51,120,0,Urban,Approved
1983,Female,Yes,3,Graduate,Yes,13884,150,311,240,0,Rural,Rejected
1984,Male,No,1,Graduate,No,14446,5367,309,180,0,Semiurban,Rejected
1985,Male,Yes,2,Not Graduate,No,12462,5409,423,180,1,Urban,Approved
1986,Male,Yes,0,Not Graduate,No,8986,1905,67,360,0,Rural,Approved
1987,Female,Yes,2,Not Graduate,Yes,7022,5823,88,360,1,Rural,Approved
1988,Female,No,2,Graduate,No,11948,7679,72,360,0,Rural,Approved
1989,Female,No,2,Graduate,Yes,13088,3232,392,180,1,Urban,Approved
1990,Female,Yes,3,Not Graduate,Yes,14458,5877,226,240,1,Urban,Approved
1991,Female,No,2,Not Graduate,Yes,4462,7698,483,180,0,Urban,Approved
1992,Female,Yes,3,Graduate,No,9704,2290,132,300,0,Urban,Approved
1993,Female,No,0,Graduate,No,4617,451,125,180,1,Rural,Approved
1994,Male,No,2,Not Graduate,Yes,1619,9867,189,300,1,Rural,Rejected
1995,Male,No,1,Not Graduate,Yes,8394,3751,419,240,1,Urban,Approved
1996,Male,Yes,0,Graduate,No,9099,7070,389,120,0,Semiurban,Rejected
1997,Female,No,3,Graduate,No,4482,1236,348,300,1,Urban,Approved
1998,Female,No,0,Not Graduate,Yes,4313,5614,420,240,1,Semiurban,Approved
1999,Male,Yes,0,Not Graduate,No,11068,893,105,120,1,Urban,Approved
2000,Male,No,2,Not Graduate,No,13258,4345,193,240,0,Semiurban,Approved
2001,Female,No,3,Graduate,No,10741,5243,288,300,1,Rural,Approved
2002,Male,No,2,Graduate,Yes,12252,4742,377,360,0,Semiurban,Approved
2003,Male,Yes,2,Not Graduate,Yes,8162,5230,160,240,1,Semiurban,Approved
2004,Female,No,2,Not Graduate,Yes,6191,2135,77,360,0,Urban,Approved
2005,Male,No,2,Graduate,No,14649,9391,110,180,0,Semiurban,Approved
2006,Male,No,3,Not Graduate,No,13563,9741,98,300,1,Semiurban,Approved
2007,Male,No,0,Not Graduate,No,9425,2244,488,180,0,Rural,Rejected
2008,Male,No,3,Graduate,No,14753,4544,221,120,1,Urban,Approved
2009,Male,Yes,1,Not Graduate,No,2517,7555,337,300,1,Semiurban,Rejected
2010,Male,Yes,0,Not Graduate,Yes,6267,5403,361,120,0,Rural,Approved
2011,Male,Yes,3,Graduate,Yes,12251,2590,316,360,1,Rural,Approved
2012,Female,Yes,0,Not Graduate,Yes,1550,7746,99,240,1,Rural,Rejected
2013,Male,No,1,Graduate,No,8692,9496,481,240,0,Rural,Rejected
2014,Male,No,2,Graduate,No,1529,5872,298,300,1,Urban,Rejected
2015,Female,No,1,Graduate,No,2345,3872,438,120,1,Rural,Approved
2016,Male,No,2,Graduate,Yes,8818,8533,127,180,1,Urban,Approved
2017,Male,Yes,2,Graduate,Yes,7138,4507,142,300,0,Rural,Rejected
2018,Male,Yes,2,Not Graduate,Yes,4089,7886,217,180,1,Rural,Approved
2019,Male,Yes,1,Graduate,Yes,13821,9290,369,180,1,Urban,Approved
2020,Female,Yes,0,Graduate,Yes,8892,9529,227,360,1,Urban,Approved
2021,Male,No,1,Graduate,No,3153,8727,405,180,1,Urban,Approved
2022,Female,No,3,Graduate,Yes,8755,4184,488,300,0,Urban,Approved
2023,Female,No,1,Not Graduate,No,10687,7681,435,360,1,Semiurban,Approved
2024,Female,Yes,1,Graduate,No,7117,3006,328,360,1,Rural,Approved
2025,Male,No,2,Not Graduate,Yes,11661,3970,326,120,1,Urban,Approved
2026,Female,No,0,Not Graduate,No,11579,3037,353,360,1,Urban,Approved
2027,Female,Yes,0,Graduate,Yes,6085,3857,405,180,1,Urban,Approved
2028,Female,Yes,3,Not Graduate,No,4971,8931,159,300,0,Semiurban,Approved
2029,Male,No,1,Not Graduate,No,13504,1971,115,240,1,Rural,Approved
2030,Male,No,3,Graduate,Yes,4267,8932,94,240,1,Semiurban,Approved
2031,Male,Yes,2,Graduate,No,4191,1999,362,360,0,Urban,Rejected
2032,Female,Yes,3,Graduate,Yes,5901,9824,409,360,1,Rural,Approved
2033,Female,Yes,0,Graduate,No,4342,2625,435,180,1,Semiurban,Approved
2034,Male,No,0,Not Graduate,No,5967,1421,382,240,1,Urban,Approved
2035,Male,No,3,Not Graduate,Yes,5000,9169,114,120,0,Urban,Rejected
2036,Male,Yes,2,Graduate,No,14606,1691,76,240,0,Urban,Approved
2037,Male,Yes,2,Graduate,Yes,4284,7123,101,300,1,Semiurban,Approved
2038,Male,Yes,0,Not Graduate,Yes,5119,9031,318,300,0,Semiurban,Approved
2039,Male,Yes,2,Not Graduate,No,4283,8872,324,180,1,Urban,Approved
2040,Male,Yes,2,Graduate,No,11916,4475,439,360,1,Urban,Approved
2041,Female,Yes,1,Graduate,No,12030,5933,436,120,0,Urban,Rejected
2042,Female,Yes,1,Graduate,No,6733,7387,258,120,0,Urban,Approved
2043,Male,Yes,3,Not Graduate,Yes,11419,3542,210,120,1,Urban,Approved
2044,Female,No,0,Graduate,No,13540,9540,171,300,1,Semiurban,Approved
2045,Male,No,0,Graduate,Yes,14743,2071,189,360,0,Rural,Rejected
2046,Male,Yes,1,Graduate,Yes,7331,9144,203,240,1,Rural,Approved
2047,Female,Yes,3,Not Graduate,No,1587,7496,126,360,1,Urban,Rejected
2048,Male,No,3,Graduate,No,3755,5284,500,300,1,Urban,Approved
2049,Female,No,2,Not Graduate,No,14376,1824,438,180,1,Rural,Approved
2050,Female,Yes,0,Not Graduate,Yes,2824,3071,406,240,1,Rural,Approved
2051,Male,No,3,Not Graduate,No,10526,4623,330,180,0,Urban,Approved
2052,Female,No,0,Not Graduate,No,2329,9887,203,240,0,Urban,Approved
2053,Female,Yes,1,Not Graduate,No,4861,1221,460,120,0,Rural,Approved
2054,Male,No,3,Graduate,Yes,3024,2835,326,360,0,Urban,Approved
2055,Male,Yes,0,Not Graduate,Yes,10420,4308,204,360,1,Urban,Approved
2056,Female,No,3,Graduate,No,11211,3803,352,360,1,Semiurban,Approved
2057,Male,Yes,3,Not Graduate,No,4156,1450,376,180,0,Rural,Rejected
2058,Male,Yes,2,Graduate,Yes,11433,6904,190,180,1,Semiurban,Approved
2059,Female,No,0,Graduate,No,6622,9661,356,180,0,Rural,Rejected
2060,Female,No,1,Graduate,No,13229,8287,146,360,0,Rural,Approved
2061,Female,No,2,Not Graduate,No,9605,9712,230,120,1,Rural,Approved
2062,Male,Yes,1,Graduate,No,6997,2323,431,240,1,Rural,Approved
2063,Female,Yes,2,Graduate,No,11897,8444,208,180,1,Semiurban,Approved
2064,Male,Yes,0,Graduate,Yes,4603,6685,302,120,1,Urban,Approved
2065,Male,Yes,0,Graduate,Yes,8186,8059,56,120,0,Urban,Approved
2066,Female,Yes,1,Not Graduate,Yes,4288,7280,462,300,0,Urban,Approved
2067,Female,Yes,0,Not Graduate,Yes,11247,9284,324,180,0,Semiurban,Approved
2068,Male,No,1,Graduate,No,12634,940,74,300,1,Urban,Approved
2069,Male,Yes,3,Graduate,Yes,10405,3113,156,240,1,Rural,Approved
2070,Male,No,2,Graduate,Yes,5224,69,210,300,0,Urban,Approved
2071,Female,Yes,0,Not Graduate,No,10412,5199,112,300,0,Rural,Approved
2072,Male,Yes,2,Not Graduate,Yes,14402,2722,420,180,1,Semiurban,Approved
2073,Male,No,1,Not Graduate,No,3714,3308,298,300,1,Semiurban,Approved
2074,Female,Yes,3,Not Graduate,Yes,10544,7613,406,120,0,Urban,Rejected
2075,Female,No,3,Not Graduate,No,3121,95,287,180,1,Rural,Approved
2076,Male,Yes,3,Not Graduate,No,12189,284,89,180,1,Urban,Approved
2077,Male,No,2,Graduate,No,6163,9103,123,300,1,Rural,Approved
2078,Male,No,2,Not Graduate,Yes,13707,4895,460,300,1,Semiurban,Approved
2079,Male,Yes,0,Not Graduate,Yes,13394,7595,64,300,1,Urban,Approved
2080,Male,No,0,Graduate,Yes,9040,830,144,360,1,Urban,Approved
2081,Male,Yes,0,Graduate,Yes,5395,1550,397,300,1,Rural,Approved
2082,Male,No,2,Not Graduate,No,10495,4963,252,240,1,Rural,Approved
2083,Female,Yes,1,Not Graduate,Yes,13465,1483,176,360,1,Urban,Approved
2084,Male,Yes,3,Not Graduate,No,5468,8237,421,300,1,Semiurban,Approved
2085,Female,Yes,1,Graduate,Yes,14540,1064,96,300,0,Semiurban,Approved
2086,Female,No,3,Graduate,No,2295,6377,160,240,1,Semiurban,Rejected
2087,Female,No,2,Not Graduate,No,5268,3673,66,300,1,Rural,Approved
2088,Male,No,1,Not Graduate,No,5077,5329,130,240,0,Urban,Rejected
2089,Female,No,3,Not Graduate,Yes,11828,4521,267,240,0,Urban,Approved
2090,Male,Yes,1,Not Graduate,Yes,11605,4479,461,360,0,Urban,Rejected
2091,Female,Yes,1,Graduate,Yes,8196,1279,94,120,1,Semiurban,Approved
2092,Female,Yes,0,Not Graduate,Yes,14668,8906,50,120,1,Semiurban,Approved
2093,Male,No,0,Graduate,No,11816,2817,412,240,1,Rural,Approved
2094,Female,Yes,1,Graduate,No,12308,4849,373,360,1,Semiurban,Approved
2095,Female,Yes,0,Graduate,No,7739,2883,221,240,1,Urban,Approved
2096,Female,No,3,Not Graduate,No,13007,4998,497,120,0,Semiurban,Rejected
2097,Male,No,1,Graduate,No,13574,6939,475,120,1,Rural,Approved
2098,Female,Yes,1,Graduate,No,14739,1250,433,300,0,Urban,Rejected
2099,Female,Yes,0,Not Graduate,No,4608,2140,166,240,1,Urban,Approved
2100,Female,Yes,3,Not Graduate,No,2249,8156,207,180,1,Urban,Approved
2101,Female,No,1,Graduate,No,10095,697,340,300,0,Semiurban,Approved
2102,Female,No,1,Graduate,Yes,5520,427,322,360,0,Urban,Rejected
2103,Female,Yes,3,Graduate,No,8061,4271,299,240,1,Semiurban,Approved
2104,Male,Yes,0,Graduate,No,11334,1030,356,180,0,Rural,Rejected
2105,Female,No,0,Not Graduate,No,8157,7910,170,180,0,Semiurban,Approved
2106,Female,Yes,1,Graduate,No,3096,1521,217,240,0,Rural,Approved
2107,Female,No,2,Graduate,Yes,5510,7030,257,300,1,Urban,Approved
2108,Male,Yes,3,Not Graduate,No,9087,4263,255,240,0,Rural,Approved
2109,Female,No,2,Graduate,No,9992,1172,480,180,1,Semiurban,Approved
2110,Male,Yes,2,Graduate,No,5909,3793,437,300,0,Rural,Approved
2111,Male,Yes,2,Not Graduate,No,6932,5903,352,120,1,Rural,Approved
2112,Female,Yes,3,Graduate,Yes,8062,3169,201,300,1,Rural,Approved
2113,Male,Yes,0,Not Graduate,No,10690,500,201,360,0,Semiurban,Approved
2114,Male,Yes,2,Graduate,No,12751,1186,126,240,0,Rural,Approved
2115,Male,Yes,1,Graduate,No,10911,764,184,360,0,Urban,Approved
2116,Male,Yes,0,Graduate,No,10113,937,125,240,0,Rural,Rejected
2117,Male,No,0,Graduate,Yes,9426,1897,58,300,1,Rural,Approved
2118,Male,No,2,Graduate,Yes,8433,9300,232,360,1,Rural,Approved
2119,Male,Yes,2,Graduate,Yes,12713,9635,51,120,0,Semiurban,Approved
2120,Male,No,1,Not Graduate,Yes,12986,8720,169,240,0,Rural,Rejected
2121,Male,Yes,1,Not Graduate,No,6437,2973,357,120,0,Rural,Approved
2122,Female,No,3,Not Graduate,No,2589,40,136,360,1,Semiurban,Rejected
2123,Female,Yes,2,Not Graduate,Yes,2095,7273,208,300,0,Urban,Approved
2124,Male,No,3,Not Graduate,Yes,12237,7493,316,360,1,Urban,Approved
2125,Female,Yes,1,Not Graduate,Yes,5350,7337,221,300,0,Urban,Approved
2126,Female,Yes,0,Not Graduate,Yes,3495,6417,482,360,0,Rural,Approved
2127,Female,Yes,1,Graduate,Yes,2209,4080,133,360,1,Rural,Approved
2128,Male,No,0,Not Graduate,Yes,14500,8710,465,120,1,Semiurban,Approved
2129,Male,Yes,3,Graduate,No,2007,9078,226,240,0,Urban,Rejected
2130,Female,Yes,0,Not Graduate,No,13839,9543,89,120,0,Urban,Approved
2131,Male,No,3,Not Graduate,No,11002,4268,461,180,0,Semiurban,Approved
2132,Male,No,3,Graduate,No,14487,1425,446,300,0,Rural,Rejected
2133,Male,No,0,Graduate,Yes,8426,5398,391,360,1,Rural,Approved
2134,Male,No,2,Graduate,Yes,12053,1134,253,180,1,Semiurban,Approved
2135,Female,Yes,1,Not Graduate,No,6885,6942,65,180,0,Semiurban,Approved
2136,Female,No,0,Graduate,Yes,14269,1731,278,120,0,Urban,Approved
2137,Female,Yes,3,Not Graduate,Yes,14457,8924,453,240,0,Rural,Rejected
2138,Female,Yes,2,Graduate,No,9893,2878,237,180,0,Semiurban,Rejected
2139,Male,No,2,Not Graduate,No,14599,6144,233,360,0,Urban,Approved
2140,Female,No,1,Not Graduate,No,11628,7503,377,300,1,Rural,Approved
2141,Male,No,2,Not Graduate,Yes,9244,5292,127,120,1,Rural,Approved
2142,Male,Yes,2,Not Graduate,Yes,12316,471,202,180,0,Semiurban,Approved
2143,Female,Yes,1,Graduate,Yes,7186,1947,244,300,0,Semiurban,Rejected
2144,Male,No,0,Not Graduate,Yes,13848,2016,162,240,1,Semiurban,Approved
2145,Male,Yes,1,Not Graduate,Yes,2675,6776,375,120,0,Urban,Approved
2146,Female,Yes,2,Not Graduate,No,12275,7797,273,240,1,Urban,Approved
2147,Female,No,2,Graduate,No,11333,2791,228,240,1,Semiurban,Approved
2148,Male,Yes,1,Not Graduate,No,13193,2873,339,360,1,Semiurban,Approved
2149,Male,Yes,1,Graduate,No,13595,2864,277,120,0,Semiurban,Approved
2150,Male,Yes,0,Not Graduate,No,7456,6658,340,300,1,Urban,Approved
2151,Male,Yes,0,Graduate,Yes,10129,6306,221,120,1,Urban,Approved
2152,Female,Yes,0,Graduate,Yes,6580,1814,75,180,1,Semiurban,Approved
2153,Female,Yes,2,Not Graduate,No,6595,4165,129,120,1,Urban,Approved
2154,Female,No,1,Not Graduate,Yes,14012,9605,234,120,0,Semiurban,Approved
2155,Female,Yes,0,Graduate,No,5899,1698,446,360,0,Rural,Approved
2156,Male,No,3,Not Graduate,Yes,3321,9885,156,120,0,Urban,Approved
2157,Female,Yes,1,Not Graduate,Yes,7945,458,190,180,0,Urban,Approved
2158,Male,No,2,Graduate,Yes,3655,6786,402,240,0,Semiurban,Rejected
2159,Female,Yes,2,Not Graduate,No,2436,7860,395,120,1,Urban,Rejected
2160,Female,Yes,2,Not Graduate,No,5482,8266,75,360,0,Semiurban,Approved
2161,Female,No,3,Not Graduate,No,5381,6195,272,240,0,Rural,Approved
2162,Female,Yes,2,Graduate,No,8167,9249,56,300,1,Semiurban,Approved
2163,Male,No,3,Not Graduate,No,14619,8234,124,180,1,Urban,Approved
